    -0.05537212     0.00000000     0.00000000     0.00000000	 0.0	    -0.02839599     0.00000000     0.00000000    90.00000000     0.00000000
    -0.05536646    -0.00004667     0.00000000     0.00000000     5.00000000	    -0.02837690    -0.00000071     0.00000000    90.00000000     5.00000000
    -0.05534595    -0.00007283     0.00000000     0.00000000	10.0	    -0.02831468    -0.00001485     0.00000000    90.00000000    10.00000000
    -0.05531201    -0.00005020     0.00000000     0.00000000    15.00000000	    -0.02821356    -0.00005940     0.00000000    90.00000000    15.00000000
    -0.05526534    -0.00004172     0.00000000     0.00000000	20.0	    -0.02807285    -0.00009405     0.00000000    90.00000000    20.00000000
    -0.05520665    -0.00002546     0.00000000     0.00000000    25.00000000	    -0.02789395    -0.00013294     0.00000000    90.00000000    25.00000000
    -0.05513453    -0.00002828     0.00000000     0.00000000	30.0	    -0.02767757    -0.00015698     0.00000000    90.00000000    30.00000000
    -0.05505109    -0.00002546     0.00000000     0.00000000    35.00000000	    -0.02742514    -0.00018173     0.00000000    90.00000000    35.00000000
    -0.05495705    -0.00003748     0.00000000     0.00000000    40.00000000	    -0.02713876    -0.00019658     0.00000000    90.00000000    40.00000000
    -0.05485098    -0.00004879     0.00000000     0.00000000	45.0	    -0.02681985    -0.00020860     0.00000000    90.00000000    45.00000000
