     0.00000000     0.46033783     0.00000000     0.00000000     0.00000000	     0.00000000     1.99011244     0.00000000    90.00000000     0.00000000
    -0.01034639     0.46021479     0.00000000     0.00000000	 5.0	    -0.04537575     1.98960120     0.00000000    90.00000000     5.00000000
    -0.02081722     0.45983720     0.00000000     0.00000000	10.0	    -0.09129456     1.98803779     0.00000000    90.00000000    10.00000000
    -0.03125129     0.45920787     0.00000000     0.00000000	15.0	    -0.13703942     1.98543351     0.00000000    90.00000000    15.00000000
    -0.04160333     0.45833247     0.00000000     0.00000000	20.0	    -0.18241799     1.98181242     0.00000000    90.00000000    20.00000000
    -0.05186770     0.45721807     0.00000000     0.00000000	25.0	    -0.22740059     1.97719855     0.00000000    90.00000000    25.00000000
    -0.06196660     0.45587881     0.00000000     0.00000000	30.0	    -0.27164285     1.97165766     0.00000000    90.00000000    30.00000000
    -0.07187953     0.45432954     0.00000000     0.00000000    35.00000000	    -0.31505355     1.96524703     0.00000000    90.00000000    35.00000000
    -0.08160012     0.45258087     0.00000000     0.00000000	40.0	    -0.35760441     1.95801757     0.00000000    90.00000000    40.00000000
    -0.09106475     0.45065824     0.00000000     0.00000000    45.00000000	    -0.39900763     1.95007322     0.00000000    90.00000000    45.00000000
