     0.00000000     0.46303332     0.00000000     0.00000000	 0.00	     0.00000000     1.96071518     0.00000000    90.00000000     0.00000000
    -0.02702633     0.46214590     0.00000000     0.00000000	 5.0	    -0.12103193     1.95702055     0.00000000    90.00000000     5.00000000
    -0.05409296     0.45947587     0.00000000     0.00000000    10.00000000	    -0.24222933     1.94587301     0.00000000    90.00000000    10.00000000
    -0.08121475     0.45498008     0.00000000     0.00000000	15.0	    -0.36362683     1.92710074     0.00000000    90.00000000    15.00000000
    -0.10841927     0.44859137     0.00000000     0.00000000	20.0	    -0.48533405     1.90041170     0.00000000    90.00000000    20.00000000
    -0.13573410     0.44021003     0.00000000     0.00000000    25.00000000	    -0.60745564     1.86536042     0.00000000    90.00000000    25.00000000
    -0.16317550     0.42969960     0.00000000     0.00000000    30.00000000	    -0.73004603     1.82135363     0.00000000    90.00000000    30.00000000
    -0.19075973     0.41687551     0.00000000     0.00000000    35.00000000	    -0.85315757     1.76758947     0.00000000    90.00000000    35.00000000
    -0.21849246     0.40149169     0.00000000     0.00000000	40.0	    -0.97681286     1.70300587     0.00000000    90.00000000    40.00000000
    -0.24634610     0.38324339     0.00000000     0.00000000    45.00000000	    -1.10086980     1.62626852     0.00000000    90.00000000    45.00000000
