     0.00000000     0.46301211     0.00000000     0.00000000	 0.0	     0.00000000     1.97700833     0.00000000    90.00000000     0.00000000
    -0.02381748     0.46234389     0.00000000     0.00000000	 5.0	    -0.10574782     1.97420536     0.00000000    90.00000000     5.00000000
    -0.04770284     0.46032793     0.00000000     0.00000000    10.00000000	    -0.21177990     1.96574412     0.00000000    90.00000000    10.00000000
    -0.07166386     0.45693523     0.00000000     0.00000000	15.0	    -0.31811461     1.95149875     0.00000000    90.00000000    15.00000000
    -0.09575994     0.45211206     0.00000000     0.00000000	20.0	    -0.42500017     1.93123519     0.00000000    90.00000000    20.00000000
    -0.12004128     0.44577991     0.00000000     0.00000000    25.00000000	    -0.53264091     1.90460767     0.00000000    90.00000000    25.00000000
    -0.14455596     0.43782991     0.00000000     0.00000000    30.00000000	    -0.64124191     1.87113960     0.00000000    90.00000000    30.00000000
    -0.16936834     0.42811144     0.00000000     0.00000000	35.0	    -0.75107044     1.83017054     0.00000000    90.00000000    35.00000000
    -0.19456326     0.41641094     0.00000000     0.00000000    40.00000000	    -0.86248501     1.78077348     0.00000000    90.00000000    40.00000000
    -0.22021709     0.40244700     0.00000000     0.00000000    45.00000000	    -0.97581796     1.72172228     0.00000000    90.00000000    45.00000000
