     0.00000000     0.46158092     0.00000000     0.00000000	 0.0	     0.00000000     1.98724866     0.00000000    90.00000000     0.00000000
    -0.01703137     0.46124575     0.00000000     0.00000000     5.00000000	    -0.07498726     1.98584576     0.00000000    90.00000000     5.00000000
    -0.03414972     0.46023530     0.00000000     0.00000000	10.0	    -0.15034434     1.98160099     0.00000000    90.00000000    10.00000000
    -0.05127797     0.45854319     0.00000000     0.00000000	15.0	    -0.22573889     1.97449316     0.00000000    90.00000000    15.00000000
    -0.06848471     0.45615034     0.00000000     0.00000000    20.00000000	    -0.30144881     1.96444234     0.00000000    90.00000000    20.00000000
    -0.08575296     0.45304402     0.00000000     0.00000000	25.0	    -0.37739491     1.95138066     0.00000000    90.00000000    25.00000000
    -0.10313647     0.44919029     0.00000000     0.00000000    30.00000000	    -0.45380699     1.93516458     0.00000000    90.00000000    30.00000000
    -0.12061686     0.44456510     0.00000000     0.00000000	35.0	    -0.53059172     1.91568096     0.00000000    90.00000000    35.00000000
    -0.13831362     0.43909563     0.00000000     0.00000000    40.00000000	    -0.60827871     1.89261231     0.00000000    90.00000000    40.00000000
    -0.15625504     0.43271824     0.00000000     0.00000000	45.0	    -0.68696697     1.86567437     0.00000000    90.00000000    45.00000000
