    -0.19559564     0.00000000     0.00000000     0.00000000	 0.0	    -0.45841591     0.00000000     0.00000000    90.00000000     0.00000000
    -0.19503278    -0.00767635     0.00000000     0.00000000	 5.0	    -0.45712474    -0.03059792     0.00000000    90.00000000     5.00000000
    -0.19334350    -0.01529967     0.00000000     0.00000000    10.00000000	    -0.45325474    -0.06108766     0.00000000    90.00000000    10.00000000
    -0.19052639    -0.02281339     0.00000000     0.00000000	15.0	    -0.44680027    -0.09135749     0.00000000    90.00000000    15.00000000
    -0.18657790    -0.03016305     0.00000000     0.00000000    20.00000000	    -0.43775425    -0.12129710     0.00000000    90.00000000    20.00000000
    -0.18149239    -0.03730059     0.00000000     0.00000000    25.00000000	    -0.42610043    -0.15080396     0.00000000    90.00000000    25.00000000
    -0.17525995    -0.04417932     0.00000000     0.00000000    30.00000000	    -0.41181404    -0.17977695     0.00000000    90.00000000    30.00000000
    -0.16786361    -0.05075400     0.00000000     0.00000000    35.00000000	    -0.39485267    -0.20812132     0.00000000    90.00000000    35.00000000
    -0.15928217    -0.05698503     0.00000000     0.00000000    40.00000000	    -0.37514843    -0.23574092     0.00000000    90.00000000    40.00000000
    -0.14947955    -0.06283775     0.00000000     0.00000000    45.00000000	    -0.35261082    -0.26252258     0.00000000    90.00000000    45.00000000
