   0.30000000   0.02720109          NaN   0.02854920          NaN   0.00441288          NaN   !<< L_x,L_y, Seff_x, Seff_y, T_x, T_y (from sum rule)
   1.00000000   0.02845317          NaN   0.03217054          NaN   0.00435214          NaN
   5.00000000   0.03559727          NaN   0.05284475          NaN   0.00400420          NaN
  10.00000000   0.04450234          NaN   0.07864355          NaN   0.00356741          NaN
  20.00000000   0.06222768          NaN   0.13009123          NaN   0.00268757          NaN
  40.00000000   0.09733151          NaN   0.23237796          NaN   0.00090572          NaN
