   0.30000000   0.02706811   0.00000557   0.02831405   0.00002015
   1.00000000   0.02800470  -0.00026102   0.03137865   0.00000377
   5.00000000   0.03333533  -0.00122539   0.04903241   0.00149733
  10.00000000   0.03996094  -0.00097695   0.07110878   0.00590232
  20.00000000   0.05317454   0.00163747   0.11496030   0.01821131
  40.00000000   0.07951303   0.00957945   0.20173192   0.04722666
