   0.30000000   0.02716861   0.00005444   0.02845514   0.00000737   0.00441450   0.00000190
   1.00000000   0.02834735  -0.00010561   0.03187527   0.00000908   0.00435667  -0.00006407
   5.00000000   0.03504998  -0.00049554   0.05159646   0.00183575   0.00400413  -0.00045595
  10.00000000   0.04337472   0.00043688   0.07626861   0.00689792   0.00355041  -0.00081587
  20.00000000   0.05994820   0.00438642   0.12525145   0.02083176   0.00265767  -0.00132308
  40.00000000   0.09284219   0.01500303   0.22207694   0.05348336   0.00091423  -0.00204720
