    -0.16043404     0.00000000     0.00000000     0.00000000	 0.0	    -0.35007301     0.00000000     0.00000000    90.00000000     0.00000000
    -0.16000766    -0.00486136     0.00000000     0.00000000	 5.0	    -0.34914175    -0.02156605     0.00000000    90.00000000     5.00000000
    -0.15872921    -0.00967958     0.00000000     0.00000000    10.00000000	    -0.34634514    -0.04306139     0.00000000    90.00000000    10.00000000
    -0.15659799    -0.01441154     0.00000000     0.00000000	15.0	    -0.34168531    -0.06439339     0.00000000    90.00000000    15.00000000
    -0.15360905    -0.01901552     0.00000000     0.00000000	20.0	    -0.33516154    -0.08548638     0.00000000    90.00000000    20.00000000
    -0.14975744    -0.02345402     0.00000000     0.00000000    25.00000000	    -0.32677101    -0.10627391     0.00000000    90.00000000    25.00000000
    -0.14503679    -0.02768818     0.00000000     0.00000000    30.00000000	    -0.31650453    -0.12669161     0.00000000    90.00000000    30.00000000
    -0.13942944    -0.03168758     0.00000000     0.00000000    35.00000000	    -0.30433947    -0.14668577     0.00000000    90.00000000    35.00000000
    -0.13291133    -0.03542251     0.00000000     0.00000000	40.0	    -0.29022915    -0.16622242     0.00000000    90.00000000    40.00000000
    -0.12544640    -0.03887249     0.00000000     0.00000000    45.00000000	    -0.27410499    -0.18525844     0.00000000    90.00000000    45.00000000
