    -0.07152527     0.00000000     0.00000000     0.00000000     0.00000000	    -0.07766012     0.00000000     0.00000000    90.00000000     0.00000000
    -0.07145597     0.00022627     0.00000000     0.00000000	 5.0 	    -0.07750244    -0.00175433     0.00000000    90.00000000     5.00000000
    -0.07124949     0.00046810     0.00000000     0.00000000	10.0	    -0.07703221    -0.00351008     0.00000000    90.00000000    10.00000000
    -0.07090443     0.00072408     0.00000000     0.00000000	15.0	    -0.07625086    -0.00522198     0.00000000    90.00000000    15.00000000
    -0.07042642     0.00099702     0.00000000     0.00000000	20.0	    -0.07516404    -0.00686318     0.00000000    90.00000000    20.00000000
    -0.06981548     0.00129401     0.00000000     0.00000000	25.0	    -0.07377740    -0.00841669     0.00000000    90.00000000    25.00000000
    -0.06908009     0.00161927     0.00000000     0.00000000	30.0	    -0.07210156    -0.00985212     0.00000000    90.00000000    30.00000000
    -0.06822237     0.00197636     0.00000000     0.00000000    35.00000000	    -0.07014570    -0.01115037     0.00000000    90.00000000    35.00000000
    -0.06725010     0.00237022     0.00000000     0.00000000	40.0	    -0.06792114    -0.01229729     0.00000000    90.00000000    40.00000000
    -0.06617035     0.00280368     0.00000000     0.00000000    45.00000000	    -0.06544132    -0.01326957     0.00000000    90.00000000    45.00000000
