     0.00000000     0.45892079     0.00000000     0.00000000	 0.0	     0.00000000     1.99140644     0.00000000    90.00000000     0.00000000
    -0.00000141     0.45892079     0.00000000     0.00000000     5.00000000	    -0.00002475     1.99140715     0.00000000    90.00000000     5.00000000
    -0.00022274     0.45891866     0.00000000     0.00000000	10.0	    -0.00100904     1.99140715     0.00000000    90.00000000    10.00000000
    -0.00095672     0.45891442     0.00000000     0.00000000    15.00000000	    -0.00423133     1.99140503     0.00000000    90.00000000    15.00000000
    -0.00154220     0.45890735     0.00000000     0.00000000	20.0	    -0.00679883     1.99140008     0.00000000    90.00000000    20.00000000
    -0.00218496     0.45890099     0.00000000     0.00000000    25.00000000	    -0.00961807     1.99138947     0.00000000    90.00000000    25.00000000
    -0.00259791     0.45889109     0.00000000     0.00000000	30.0	    -0.01143675     1.99138382     0.00000000    90.00000000    30.00000000
    -0.00304622     0.45887977     0.00000000     0.00000000    35.00000000	    -0.01340604     1.99137462     0.00000000    90.00000000    35.00000000
    -0.00332694     0.45886917     0.00000000     0.00000000    40.00000000	    -0.01464277     1.99136967     0.00000000    90.00000000    40.00000000
    -0.00356453     0.45885644     0.00000000     0.00000000	45.0	    -0.01569565     1.99136614     0.00000000    90.00000000    45.00000000
