    -0.15501478     0.00000000     0.00000000     0.00000000     0.00000000	    -0.43838216     0.00000000     0.00000000    90.00000000     0.00000000
    -0.15452899    -0.00668711     0.00000000     0.00000000	 **********	    -0.43706341    -0.03184173     0.00000000    90.00000000     5.00000000
    -0.15306882    -0.01332896     0.00000000     0.00000000     0.00000000	    -0.43309866    -0.06356890     0.00000000    90.00000000    10.00000000
    -0.15063496    -0.01987960     0.00000000     0.00000000     0.00000000	    -0.42648509    -0.09505141     0.00000000    90.00000000    15.00000000
    -0.14722670    -0.02629164     0.00000000     0.00000000     0.00000000	    -0.41721139    -0.12616765     0.00000000    90.00000000    20.00000000
    -0.14284193    -0.03252338     0.00000000     0.00000000	 **********	    -0.40525562    -0.15679386     0.00000000    90.00000000    25.00000000
    -0.13747853    -0.03853308     0.00000000     0.00000000    -0.00001170	    -0.39059730    -0.18679216     0.00000000    90.00000000    30.00000000
    -0.13113437    -0.04427903     0.00000000     0.00000000	 **********	    -0.37319894    -0.21602607     0.00000000    90.00000000    35.00000000
    -0.12380379    -0.04972304     0.00000000     0.00000000    -0.00000000	    -0.35301670    -0.24433721     0.00000000    90.00000000    40.00000000
    -0.11548327    -0.05482623     0.00000000     0.00000000	 **********	    -0.33000249    -0.27154456     0.00000000    90.00000000    45.00000000
