     0.00000000     0.34529438     0.00000000     0.00000000     0.00000000	     0.00000000     1.99521916     0.00000000    90.00000000     0.00000000
     0.00000495     0.34529368     0.00000000     0.00000000     0.00000000	     0.00000707     1.99522058     0.00000000    90.00000000     5.00000000
     0.00000778     0.34529368     0.00000000     0.00000000     0.00000000	     0.00000778     1.99522128     0.00000000    90.00000000    10.00000000
     0.00001061     0.34529085     0.00000000     0.00000000     0.00000000	     0.00000849     1.99522058     0.00000000    90.00000000    15.00000000
     0.00001485     0.34528943     0.00000000     0.00000000	 **********	     0.00001980     1.99522199     0.00000000    90.00000000    20.00000000
     0.00002051     0.34528519     0.00000000     0.00000000	 **********	     0.00003111     1.99522199     0.00000000    90.00000000    25.00000000
     0.00002475     0.34528236     0.00000000     0.00000000	 **********	     0.00003394     1.99522341     0.00000000    90.00000000    30.00000000
     0.00002899     0.34527812     0.00000000     0.00000000     0.00000000	     0.00004667     1.99522482     0.00000000    90.00000000    35.00000000
     0.00003748     0.34527388     0.00000000     0.00000000	 **********	     0.00008344     1.99522623     0.00000000    90.00000000    40.00000000
     0.00022698     0.34526822     0.00000000     0.00000000	 **********	     0.00116602     1.99522694     0.00000000    90.00000000    45.00000000
