     0.00000000     0.34927964     0.00000000     0.00000000     0.00000000	     0.00000000     1.94665224     0.00000000    90.00000000     0.00000000
    -0.02349079     0.34835403     0.00000000     0.00000000	 **********	    -0.14158753     1.94153067     0.00000000    90.00000000     5.00000000
    -0.04695330     0.34556308     0.00000000     0.00000000     0.00000000	    -0.28298555     1.92611079     0.00000000    90.00000000    10.00000000
    -0.07034723     0.34088345     0.00000000     0.00000000     0.00000000	    -0.42392961     1.90024129     0.00000000    90.00000000    15.00000000
    -0.09363225     0.33426917     0.00000000     0.00000000     0.00000000	    -0.56415525     1.86366619     0.00000000    90.00000000    20.00000000
    -0.11675535     0.32566015     0.00000000     0.00000000	 **********	    -0.70333932     1.81602133     0.00000000    90.00000000    25.00000000
    -0.13964935     0.31497647     0.00000000     0.00000000    -0.00001170	    -0.84104695     1.75685488     0.00000000    90.00000000    30.00000000
    -0.16222727     0.30212410     0.00000000     0.00000000	 **********	    -0.97675842     1.68560609     0.00000000    90.00000000    35.00000000
    -0.18437597     0.28699131     0.00000000     0.00000000    -0.00000000	    -1.10977793     1.60163999     0.00000000    90.00000000    40.00000000
    -0.20594485     0.26946142     0.00000000     0.00000000	 **********	    -1.23920181     1.50427068     0.00000000    90.00000000    45.00000000
