    -0.04486734     0.00000000     0.00000000     0.00000000	 **********	    -0.03433852     0.00000000     0.00000000    90.00000000     0.00000000
    -0.04484471     0.00013435     0.00000000     0.00000000	 **********	    -0.03427134    -0.00035285     0.00000000    90.00000000     5.00000000
    -0.04477754     0.00033729     0.00000000     0.00000000    -0.00000000	    -0.03407194    -0.00077428     0.00000000    90.00000000    10.00000000
    -0.04466581     0.00052962     0.00000000     0.00000000    -0.00000000	    -0.03374101    -0.00116885     0.00000000    90.00000000    15.00000000
    -0.04451237     0.00071418     0.00000000     0.00000000     0.00000000	    -0.03327927    -0.00153584     0.00000000    90.00000000    20.00000000
    -0.04431650     0.00089449     0.00000000     0.00000000     0.00000000	    -0.03268955    -0.00187100     0.00000000    90.00000000    25.00000000
    -0.04408104     0.00105783     0.00000000     0.00000000     0.00000000	    -0.03197183    -0.00215738     0.00000000    90.00000000    30.00000000
    -0.04380880     0.00120420     0.00000000     0.00000000	 **********	    -0.03112967    -0.00239002     0.00000000    90.00000000    35.00000000
    -0.04350121     0.00132936     0.00000000     0.00000000    -0.00000000	    -0.03016518    -0.00256397     0.00000000    90.00000000    40.00000000
    -0.04316533     0.00141775     0.00000000     0.00000000	 **********	    -0.02907765    -0.00266296     0.00000000    90.00000000    45.00000000
