     0.00000000     0.34978168     0.00000000     0.00000000	 **********	     0.00000000     1.96750058     0.00000000    90.00000000     0.00000000
    -0.02263873     0.34895154     0.00000000     0.00000000	 **********	    -0.13512033     1.96288246     0.00000000    90.00000000     5.00000000
    -0.04528312     0.34645262     0.00000000     0.00000000     0.00000000	    -0.27025126     1.94895812     0.00000000    90.00000000    10.00000000
    -0.06791266     0.34225312     0.00000000     0.00000000     0.00000000	    -0.40526057     1.92555005     0.00000000    90.00000000    15.00000000
    -0.09051320     0.33630069     0.00000000     0.00000000	 **********	    -0.54004078     1.89236129     0.00000000    90.00000000    20.00000000
    -0.11306991     0.32852110     0.00000000     0.00000000	 **********	    -0.67448582     1.84894635     0.00000000    90.00000000    25.00000000
    -0.13554247     0.31881748     0.00000000     0.00000000	 **********	    -0.80833902     1.79475156     0.00000000    90.00000000    30.00000000
    -0.15788917     0.30706041     0.00000000     0.00000000     0.00000000	    -0.94134792     1.72902811     0.00000000    90.00000000    35.00000000
    -0.18003080     0.29310142     0.00000000     0.00000000	 **********	    -1.07303100     1.65090695     0.00000000    90.00000000    40.00000000
    -0.20186555     0.27675664     0.00000000     0.00000000     0.00000000	    -1.20276884     1.55933026     0.00000000    90.00000000    45.00000000
