    -0.04047621     0.00000000     0.00000000     0.00000000	 **********	    -0.01832679     0.00000000     0.00000000    90.00000000     0.00000000
    -0.04046984    -0.00004738     0.00000000     0.00000000    -0.00000000	    -0.01830629     0.00000071     0.00000000    90.00000000     5.00000000
    -0.04045358    -0.00009475     0.00000000     0.00000000    -0.00000000	    -0.01824477     0.00000000     0.00000000    90.00000000    10.00000000
    -0.04042600    -0.00014071     0.00000000     0.00000000	 **********	    -0.01814507    -0.00000071     0.00000000    90.00000000    15.00000000
    -0.04038782    -0.00018597     0.00000000     0.00000000	 **********	    -0.01800506    -0.00000071     0.00000000    90.00000000    20.00000000
    -0.04033903    -0.00022910     0.00000000     0.00000000	 **********	    -0.01782758     0.00000000     0.00000000    90.00000000    25.00000000
    -0.04027963    -0.00027153     0.00000000     0.00000000     0.00000000	    -0.01761191    -0.00000071     0.00000000    90.00000000    30.00000000
    -0.04021175    -0.00031113     0.00000000     0.00000000     0.00000000	    -0.01736159    -0.00000071     0.00000000    90.00000000    35.00000000
    -0.04013326    -0.00034860     0.00000000     0.00000000     0.00000000	    -0.01707734    -0.00000071     0.00000000    90.00000000    40.00000000
    -0.04004699    -0.00038396     0.00000000     0.00000000    -0.00000000	    -0.01676338    -0.00000071     0.00000000    90.00000000    45.00000000
