     0.00000000     0.34659122     0.00000000     0.00000000	 **********	     0.00000000     1.99419810     0.00000000    90.00000000     0.00000000
    -0.01020638     0.34643424     0.00000000     0.00000000	 **********	    -0.05953698     1.99331280     0.00000000    90.00000000     5.00000000
    -0.02061358     0.34594775     0.00000000     0.00000000    -0.00000000	    -0.12023997     1.99058266     0.00000000    90.00000000    10.00000000
    -0.03099532     0.34513458     0.00000000     0.00000000	 **********	    -0.18078175     1.98601688     0.00000000    90.00000000    15.00000000
    -0.04135868     0.34399331     0.00000000     0.00000000	 **********	    -0.24120827     1.97961049     0.00000000    90.00000000    20.00000000
    -0.05172415     0.34252040     0.00000000     0.00000000	 **********	    -0.30162276     1.97133946     0.00000000    90.00000000    25.00000000
    -0.06206842     0.34071799     0.00000000     0.00000000    -0.00000000	    -0.36189584     1.96120450     0.00000000    90.00000000    30.00000000
    -0.07239571     0.33858040     0.00000000     0.00000000	 **********	    -0.42204870     1.94918722     0.00000000    90.00000000    35.00000000
    -0.08266644     0.33611472     0.00000000     0.00000000     0.00000000	    -0.48184660     1.93531873     0.00000000    90.00000000    40.00000000
    -0.09295979     0.33329832     0.00000000     0.00000000	 **********	    -0.54173643     1.91946611     0.00000000    90.00000000    45.00000000
