     0.00000000     0.34578936     0.00000000     0.00000000	 **********	     0.00000000     1.99499572     0.00000000    90.00000000     0.00000000
    -0.00358079     0.34576814     0.00000000     0.00000000	 **********	    -0.02086743     1.99488753     0.00000000    90.00000000     5.00000000
    -0.00790475     0.34568966     0.00000000     0.00000000    -0.00000000	    -0.04603902     1.99446892     0.00000000    90.00000000    10.00000000
    -0.01204839     0.34555813     0.00000000     0.00000000    -0.00000000	    -0.07016550     1.99377172     0.00000000    90.00000000    15.00000000
    -0.01604991     0.34538065     0.00000000     0.00000000     0.00000000	    -0.09345972     1.99282207     0.00000000    90.00000000    20.00000000
    -0.01990293     0.34515791     0.00000000     0.00000000     0.00000000	    -0.11589339     1.99165252     0.00000000    90.00000000    25.00000000
    -0.02344766     0.34491255     0.00000000     0.00000000     0.00000000	    -0.13653171     1.99035498     0.00000000    90.00000000    30.00000000
    -0.02667702     0.34464879     0.00000000     0.00000000	 **********	    -0.15533863     1.98898814     0.00000000    90.00000000    35.00000000
    -0.02952454     0.34438504     0.00000000     0.00000000    -0.00000000	    -0.17191887     1.98763756     0.00000000    90.00000000    40.00000000
    -0.03180920     0.34414675     0.00000000     0.00000000	 **********	    -0.18523228     1.98645670     0.00000000    90.00000000    45.00000000
