     0.00000000     0.34925984     0.00000000     0.00000000	 **********	     0.00000000     1.98249407     0.00000000    90.00000000     0.00000000
    -0.02068994     0.34858950     0.00000000     0.00000000	 **********	    -0.12232735     1.97873297     0.00000000    90.00000000     5.00000000
    -0.04142939     0.34656576     0.00000000     0.00000000	 **********	    -0.24492482     1.96737613     0.00000000    90.00000000    10.00000000
    -0.06220701     0.34316034     0.00000000     0.00000000    -0.00000000	    -0.36772098     1.94824889     0.00000000    90.00000000    15.00000000
    -0.08305535     0.33831807     0.00000000     0.00000000    -0.00000000	    -0.49088555     1.92103871     0.00000000    90.00000000    20.00000000
    -0.10399490     0.33196047     0.00000000     0.00000000	 **********	    -0.61452034     1.88528598     0.00000000    90.00000000    25.00000000
    -0.12504759     0.32397511     0.00000000     0.00000000    -0.00000000	    -0.73875052     1.84034369     0.00000000    90.00000000    30.00000000
    -0.14621413     0.31422270     0.00000000     0.00000000	 **********	    -0.86356759     1.78539583     0.00000000    90.00000000    35.00000000
    -0.16750228     0.30250877     0.00000000     0.00000000	 **********	    -0.98900126     1.71932943     0.00000000    90.00000000    40.00000000
    -0.18888661     0.28859573     0.00000000     0.00000000     0.00000000	    -1.11489880     1.64076138     0.00000000    90.00000000    45.00000000
