    -0.05363688     0.00000000     0.00000000     0.00000000	***********	    -0.06634783     0.00000000     0.00000000    90.00000000     0.00000000
    -0.05357607     0.00028426     0.00000000     0.00000000	***********	    -0.06620924    -0.00196151     0.00000000    90.00000000     5.00000000
    -0.05339222     0.00059114     0.00000000     0.00000000    -0.00000000	    -0.06578992    -0.00394212     0.00000000    90.00000000    10.00000000
    -0.05308533     0.00090934     0.00000000     0.00000000	***********	    -0.06509342    -0.00587747     0.00000000    90.00000000    15.00000000
    -0.05265824     0.00124734     0.00000000     0.00000000	***********	    -0.06412610    -0.00774989     0.00000000    90.00000000    20.00000000
    -0.05211165     0.00161291     0.00000000     0.00000000	***********	    -0.06289361    -0.00954241     0.00000000    90.00000000    25.00000000
    -0.05145050     0.00201101     0.00000000     0.00000000    -0.00000000	    -0.06140515    -0.01123451     0.00000000    90.00000000    30.00000000
    -0.05067481     0.00244871     0.00000000     0.00000000	***********	    -0.05967062    -0.01280783     0.00000000    90.00000000    35.00000000
    -0.04979305     0.00292742     0.00000000     0.00000000     0.00000000	    -0.05770274    -0.01423830     0.00000000    90.00000000    40.00000000
    -0.04880380     0.00345987     0.00000000     0.00000000	***********	    -0.05551425    -0.01552453     0.00000000    90.00000000    45.00000000
